,bin,baseline_ca,pos,cell,recording,animal,ctrl
1812,23.0,1114.957483950527,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1813,24.0,1160.3003184654121,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1814,25.0,,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1815,26.0,1162.437428718666,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1816,27.0,1150.994164961661,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1817,28.0,1145.956842292605,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1818,29.0,1143.5110748030963,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1819,30.0,1150.2475849852563,4,Mean23,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1820,-4.0,987.1384689982043,1,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1821,-3.0,1006.0411961482553,1,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1822,-2.0,994.2693904579945,1,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1823,-1.0,1023.8575997695827,1,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1824,0.0,1019.6393736828138,1,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1825,1.0,1069.4206868357383,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1826,2.0,1163.2764436480588,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1827,3.0,1108.4613103466233,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1828,4.0,1075.3313658426043,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1829,5.0,1024.7881442196751,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1830,6.0,1079.3264585712686,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1831,7.0,1032.0472791409902,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1832,8.0,,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1833,9.0,1023.2367862015785,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1834,10.0,1046.6200548676698,2,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1835,11.0,1025.980456133086,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1836,12.0,1004.0315871031768,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1837,13.0,957.4933485902957,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1838,14.0,1002.5703486622319,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1839,15.0,1016.677009707835,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1840,16.0,974.0732611775849,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1841,17.0,995.1544762255749,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1842,18.0,964.4492343335156,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1843,19.0,960.776618936825,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1844,20.0,964.0836841591281,3,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1845,21.0,980.7979166632718,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1846,22.0,981.3374945731657,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1847,23.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1848,24.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1849,25.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1850,26.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1851,27.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1852,28.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1853,29.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1854,30.0,,4,Mean24,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1855,-4.0,746.9383180582031,1,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1856,-3.0,750.5626172305373,1,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1857,-2.0,733.7566663518296,1,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1858,-1.0,793.0030279943053,1,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1859,0.0,816.1473904536872,1,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1860,1.0,833.4451500382086,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1861,2.0,926.3821766288764,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1862,3.0,1000.6457881294602,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1863,4.0,883.6537272901627,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1864,5.0,884.7189055110975,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1865,6.0,,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1866,7.0,894.9326719893089,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1867,8.0,911.9177162216758,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1868,9.0,873.5502806464035,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1869,10.0,892.2906883452708,2,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1870,11.0,897.2210223431179,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1871,12.0,953.2703449649573,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1872,13.0,939.3201872322503,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1873,14.0,931.0571124278539,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1874,15.0,933.3665623078887,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1875,16.0,955.2317048700633,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1876,17.0,965.1083075934508,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1877,18.0,941.4425533262034,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1878,19.0,973.296949453228,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1879,20.0,1002.9039850361888,3,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1880,21.0,956.8050378779002,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1881,22.0,968.2060705789349,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1882,23.0,,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1883,24.0,,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1884,25.0,992.5443621134721,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1885,26.0,1002.2245971231673,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1886,27.0,1042.4328796153147,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1887,28.0,,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1888,29.0,1028.8407385781293,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1889,30.0,1000.7371855891346,4,Mean26,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1890,-4.0,918.63179677557,1,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1891,-3.0,970.6941283959584,1,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1892,-2.0,929.2628761557637,1,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1893,-1.0,938.2634602630313,1,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1894,0.0,936.2555337980884,1,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1895,1.0,996.3739875980184,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1896,2.0,,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1897,3.0,991.6121049689978,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1898,4.0,1014.9081119659812,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1899,5.0,1004.837036028709,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1900,6.0,,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1901,7.0,992.7127041118111,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1902,8.0,,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1903,9.0,989.3001442511378,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1904,10.0,960.14459529201,2,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1905,11.0,1052.1288406789506,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1906,12.0,,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1907,13.0,953.7089569644484,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1908,14.0,967.2866274845998,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1909,15.0,1019.8539143275664,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1910,16.0,,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1911,17.0,981.9000384709058,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1912,18.0,966.0913696543818,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1913,19.0,977.0039463410949,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1914,20.0,1025.3934886013924,3,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1915,21.0,967.9112114352287,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1916,22.0,990.251001834161,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1917,23.0,,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1918,24.0,940.3506133630145,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1919,25.0,952.6697564883908,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1920,26.0,991.7562389796569,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1921,27.0,,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1922,28.0,993.3197717576388,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1923,29.0,1008.8834897109613,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1924,30.0,981.2167476653653,4,Mean27,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1925,-4.0,851.1371735552362,1,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1926,-3.0,895.8494373191811,1,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1927,-2.0,868.2871685548853,1,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1928,-1.0,1018.3240836127076,1,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1929,0.0,905.7155160552004,1,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1930,1.0,,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1931,2.0,985.7357527621924,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1932,3.0,964.8224548560299,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1933,4.0,983.958298327567,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1934,5.0,889.3637454114013,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1935,6.0,900.5517903162937,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1936,7.0,,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1937,8.0,949.0412054026368,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1938,9.0,958.1534559511657,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1939,10.0,,2,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1940,11.0,952.2690307181547,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1941,12.0,940.7125448315521,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1942,13.0,971.0535511447235,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1943,14.0,,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1944,15.0,972.3701005852382,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1945,16.0,1008.2432138094907,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1946,17.0,,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1947,18.0,961.6789417908817,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1948,19.0,955.7983028979093,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1949,20.0,996.6869877735987,3,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1950,21.0,,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1951,22.0,984.6343752878075,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1952,23.0,1006.3635276434248,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1953,24.0,993.6618168318226,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1954,25.0,,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1955,26.0,1016.2823404446482,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1956,27.0,1069.7348361123586,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1957,28.0,1039.421140045212,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1958,29.0,1131.8544569343069,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1959,30.0,1060.883310858653,4,Mean28,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1960,-4.0,863.9521552235825,1,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1961,-3.0,893.0888825523775,1,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1962,-2.0,872.2835684435637,1,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1963,-1.0,899.4591467891867,1,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1964,0.0,916.2115871985117,1,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1965,1.0,987.5112371869975,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1966,2.0,1087.2840688094388,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1967,3.0,1037.0105515467656,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1968,4.0,1000.8647998640904,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1969,5.0,1000.2330658669573,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1970,6.0,1107.8793983543094,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1971,7.0,1014.9679536809255,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1972,8.0,967.7278326696941,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1973,9.0,1025.4241307262148,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1974,10.0,985.6242778468993,2,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1975,11.0,981.521492578004,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1976,12.0,1000.498682478455,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1977,13.0,983.5406758065276,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1978,14.0,,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1979,15.0,1039.4139664850275,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1980,16.0,1056.5715687849995,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1981,17.0,978.2609934489313,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1982,18.0,1016.4156507565182,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1983,19.0,1022.0773672596322,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1984,20.0,1035.7844645192124,3,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1985,21.0,998.7773998538474,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1986,22.0,1045.1069255248456,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1987,23.0,1031.0120852430443,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1988,24.0,1029.9335725744793,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1989,25.0,1052.449749567929,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1990,26.0,1053.777504256783,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1991,27.0,1044.0827899758322,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1992,28.0,1042.0954594326863,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1993,29.0,1078.741707176831,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1994,30.0,1062.2841666243637,4,Mean29,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1995,-4.0,612.5416371797512,1,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1996,-3.0,613.7923411788165,1,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1997,-2.0,557.2711310163799,1,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1998,-1.0,609.1163316896939,1,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
1999,0.0,615.7944864280745,1,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2000,1.0,599.3439517915193,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2001,2.0,635.0401485993792,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2002,3.0,656.5312000791794,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2003,4.0,,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2004,5.0,662.92208892551,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2005,6.0,722.9828966912277,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2006,7.0,695.4652688877874,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2007,8.0,680.835173081096,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2008,9.0,723.2847802765187,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2009,10.0,707.3174935539595,2,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2010,11.0,739.0601347141126,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2011,12.0,761.4891390407848,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2012,13.0,743.2297343538216,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2013,14.0,801.3862277058904,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2014,15.0,809.2338135448407,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2015,16.0,751.0131517580768,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2016,17.0,846.0038106476596,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2017,18.0,792.9170659087674,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2018,19.0,790.6845109352569,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2019,20.0,788.5452596685437,3,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2020,21.0,735.1355310449368,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2021,22.0,847.567769324184,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2022,23.0,854.9656009991078,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2023,24.0,824.7758811967645,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2024,25.0,,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2025,26.0,811.0093040958141,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2026,27.0,820.7127817034363,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2027,28.0,,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2028,29.0,797.8126086451583,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2029,30.0,847.4809570081821,4,Mean3,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2030,-4.0,788.8508917274978,1,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2031,-3.0,800.2499721257816,1,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2032,-2.0,839.5183433826172,1,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2033,-1.0,838.7727296479717,1,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2034,0.0,880.2207530135094,1,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2035,1.0,,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2036,2.0,971.6412279708638,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2037,3.0,941.0617153228427,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2038,4.0,,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2039,5.0,1007.6052975798112,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2040,6.0,1044.8075731452514,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2041,7.0,1127.5907760328025,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2042,8.0,1033.3749719652465,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2043,9.0,1045.4506620399134,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2044,10.0,1012.6423368921813,2,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2045,11.0,1017.594762689157,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2046,12.0,,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2047,13.0,950.0772315496215,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2048,14.0,1014.2550746079302,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2049,15.0,,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2050,16.0,1074.6903490852721,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2051,17.0,986.9147537545425,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2052,18.0,984.7500850952752,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2053,19.0,999.5194007854561,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2054,20.0,1009.2318460459084,3,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2055,21.0,1023.5526376040785,4,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2056,22.0,1073.131278889204,4,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2057,23.0,1041.123191194613,4,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2058,24.0,1044.8235193419434,4,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2059,25.0,,4,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2060,26.0,,4,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
2061,27.0,1071.463522495393,4,Mean30,230224_slice01_ttap2_isra_ctrl_results.csv,114002,y
